pid,arrival,priority,burst_index,burst_type,duration
339,544,8,1,CPU,1
339,544,8,2,IO,21
339,544,8,3,CPU,5
339,544,8,4,IO,22
339,544,8,5,CPU,3
339,544,8,6,IO,17
339,544,8,7,CPU,5
339,544,8,8,IO,24
339,544,8,9,CPU,4
339,544,8,10,IO,10
339,544,8,11,CPU,1
339,544,8,12,IO,25
339,544,8,13,CPU,5
340,544,7,1,CPU,1
340,544,7,2,IO,22
340,544,7,3,CPU,5
340,544,7,4,IO,20
340,544,7,5,CPU,2
340,544,7,6,IO,17
340,544,7,7,CPU,3
340,544,7,8,IO,14
340,544,7,9,CPU,3
340,544,7,10,IO,17
340,544,7,11,CPU,1
340,544,7,12,IO,12
340,544,7,13,CPU,1
340,544,7,14,IO,17
340,544,7,15,CPU,4
341,545,3,1,CPU,5
341,545,3,2,IO,16
341,545,3,3,CPU,3
341,545,3,4,IO,15
341,545,3,5,CPU,2
341,545,3,6,IO,15
341,545,3,7,CPU,2
341,545,3,8,IO,23
341,545,3,9,CPU,5
341,545,3,10,IO,16
341,545,3,11,CPU,4
341,545,3,12,IO,25
341,545,3,13,CPU,4
342,545,5,1,CPU,5
342,545,5,2,IO,23
342,545,5,3,CPU,5
342,545,5,4,IO,14
342,545,5,5,CPU,4
342,545,5,6,IO,30
342,545,5,7,CPU,1
342,545,5,8,IO,16
342,545,5,9,CPU,1
342,545,5,10,IO,17
342,545,5,11,CPU,4
342,545,5,12,IO,12
342,545,5,13,CPU,2
342,545,5,14,IO,21
342,545,5,15,CPU,5
343,545,2,1,CPU,1
343,545,2,2,IO,24
343,545,2,3,CPU,2
343,545,2,4,IO,28
343,545,2,5,CPU,3
343,545,2,6,IO,18
343,545,2,7,CPU,5
343,545,2,8,IO,29
343,545,2,9,CPU,3
344,547,1,1,CPU,3
344,547,1,2,IO,16
344,547,1,3,CPU,1
344,547,1,4,IO,23
344,547,1,5,CPU,5
344,547,1,6,IO,19
344,547,1,7,CPU,3
344,547,1,8,IO,27
344,547,1,9,CPU,5
345,548,6,1,CPU,5
345,548,6,2,IO,26
345,548,6,3,CPU,5
345,548,6,4,IO,14
345,548,6,5,CPU,3
345,548,6,6,IO,21
345,548,6,7,CPU,4
345,548,6,8,IO,13
345,548,6,9,CPU,1
345,548,6,10,IO,23
345,548,6,11,CPU,1
345,548,6,12,IO,20
345,548,6,13,CPU,3
346,550,0,1,CPU,4
346,550,0,2,IO,15
346,550,0,3,CPU,4
346,550,0,4,IO,30
346,550,0,5,CPU,5
346,550,0,6,IO,29
346,550,0,7,CPU,2
346,550,0,8,IO,16
346,550,0,9,CPU,3
346,550,0,10,IO,30
346,550,0,11,CPU,4
346,550,0,12,IO,22
346,550,0,13,CPU,2
346,550,0,14,IO,14
346,550,0,15,CPU,1
347,550,2,1,CPU,1
347,550,2,2,IO,21
347,550,2,3,CPU,3
347,550,2,4,IO,16
347,550,2,5,CPU,1
347,550,2,6,IO,13
347,550,2,7,CPU,2
347,550,2,8,IO,18
347,550,2,9,CPU,1
347,550,2,10,IO,16
347,550,2,11,CPU,3
347,550,2,12,IO,18
347,550,2,13,CPU,3
348,551,9,1,CPU,1
348,551,9,2,IO,17
348,551,9,3,CPU,2
348,551,9,4,IO,21
348,551,9,5,CPU,5
348,551,9,6,IO,28
348,551,9,7,CPU,3
348,551,9,8,IO,23
348,551,9,9,CPU,2
348,551,9,10,IO,21
348,551,9,11,CPU,3
349,552,4,1,CPU,3
349,552,4,2,IO,13
349,552,4,3,CPU,3
349,552,4,4,IO,30
349,552,4,5,CPU,1
349,552,4,6,IO,15
349,552,4,7,CPU,1
349,552,4,8,IO,12
349,552,4,9,CPU,1
350,555,9,1,CPU,1
350,555,9,2,IO,25
350,555,9,3,CPU,4
350,555,9,4,IO,11
350,555,9,5,CPU,1
350,555,9,6,IO,25
350,555,9,7,CPU,1
350,555,9,8,IO,23
350,555,9,9,CPU,5
350,555,9,10,IO,12
350,555,9,11,CPU,4
351,558,7,1,CPU,1
351,558,7,2,IO,12
351,558,7,3,CPU,2
351,558,7,4,IO,25
351,558,7,5,CPU,4
351,558,7,6,IO,18
351,558,7,7,CPU,4
351,558,7,8,IO,18
351,558,7,9,CPU,5
352,559,3,1,CPU,5
352,559,3,2,IO,21
352,559,3,3,CPU,3
352,559,3,4,IO,16
352,559,3,5,CPU,2
352,559,3,6,IO,30
352,559,3,7,CPU,4
352,559,3,8,IO,12
352,559,3,9,CPU,3
352,559,3,10,IO,21
352,559,3,11,CPU,4
352,559,3,12,IO,20
352,559,3,13,CPU,1
352,559,3,14,IO,19
352,559,3,15,CPU,1
353,559,9,1,CPU,5
353,559,9,2,IO,18
353,559,9,3,CPU,4
353,559,9,4,IO,23
353,559,9,5,CPU,1
353,559,9,6,IO,13
353,559,9,7,CPU,5
353,559,9,8,IO,23
353,559,9,9,CPU,2
353,559,9,10,IO,29
353,559,9,11,CPU,3
354,559,3,1,CPU,2
354,559,3,2,IO,14
354,559,3,3,CPU,2
354,559,3,4,IO,19
354,559,3,5,CPU,1
354,559,3,6,IO,24
354,559,3,7,CPU,2
354,559,3,8,IO,28
354,559,3,9,CPU,4
354,559,3,10,IO,24
354,559,3,11,CPU,2
354,559,3,12,IO,15
354,559,3,13,CPU,5
354,559,3,14,IO,13
354,559,3,15,CPU,4
355,562,7,1,CPU,2
355,562,7,2,IO,19
355,562,7,3,CPU,5
355,562,7,4,IO,12
355,562,7,5,CPU,1
355,562,7,6,IO,23
355,562,7,7,CPU,5
355,562,7,8,IO,30
355,562,7,9,CPU,2
355,562,7,10,IO,16
355,562,7,11,CPU,4
356,564,5,1,CPU,3
356,564,5,2,IO,10
356,564,5,3,CPU,1
356,564,5,4,IO,27
356,564,5,5,CPU,5
356,564,5,6,IO,23
356,564,5,7,CPU,2
356,564,5,8,IO,25
356,564,5,9,CPU,5
356,564,5,10,IO,17
356,564,5,11,CPU,1
356,564,5,12,IO,19
356,564,5,13,CPU,1
356,564,5,14,IO,29
356,564,5,15,CPU,3
357,565,6,1,CPU,5
357,565,6,2,IO,24
357,565,6,3,CPU,3
357,565,6,4,IO,16
357,565,6,5,CPU,5
357,565,6,6,IO,18
357,565,6,7,CPU,5
357,565,6,8,IO,27
357,565,6,9,CPU,3
357,565,6,10,IO,26
357,565,6,11,CPU,1
357,565,6,12,IO,22
357,565,6,13,CPU,1
358,568,5,1,CPU,5
358,568,5,2,IO,26
358,568,5,3,CPU,5
358,568,5,4,IO,14
358,568,5,5,CPU,2
358,568,5,6,IO,29
358,568,5,7,CPU,2
358,568,5,8,IO,22
358,568,5,9,CPU,2
358,568,5,10,IO,21
358,568,5,11,CPU,1
358,568,5,12,IO,19
358,568,5,13,CPU,4
358,568,5,14,IO,28
358,568,5,15,CPU,1
359,571,2,1,CPU,4
359,571,2,2,IO,22
359,571,2,3,CPU,3
359,571,2,4,IO,16
359,571,2,5,CPU,3
359,571,2,6,IO,21
359,571,2,7,CPU,1
359,571,2,8,IO,26
359,571,2,9,CPU,2
359,571,2,10,IO,15
359,571,2,11,CPU,5
359,571,2,12,IO,25
359,571,2,13,CPU,4
360,571,0,1,CPU,2
360,571,0,2,IO,22
360,571,0,3,CPU,2
360,571,0,4,IO,17
360,571,0,5,CPU,4
360,571,0,6,IO,16
360,571,0,7,CPU,2
360,571,0,8,IO,30
360,571,0,9,CPU,5
360,571,0,10,IO,27
360,571,0,11,CPU,2
360,571,0,12,IO,29
360,571,0,13,CPU,5
360,571,0,14,IO,29
360,571,0,15,CPU,2
361,572,1,1,CPU,4
361,572,1,2,IO,14
361,572,1,3,CPU,3
361,572,1,4,IO,10
361,572,1,5,CPU,1
361,572,1,6,IO,27
361,572,1,7,CPU,2
361,572,1,8,IO,13
361,572,1,9,CPU,4
361,572,1,10,IO,24
361,572,1,11,CPU,2
361,572,1,12,IO,19
361,572,1,13,CPU,5
361,572,1,14,IO,16
361,572,1,15,CPU,1
362,574,7,1,CPU,5
362,574,7,2,IO,24
362,574,7,3,CPU,3
362,574,7,4,IO,23
362,574,7,5,CPU,5
362,574,7,6,IO,21
362,574,7,7,CPU,2
362,574,7,8,IO,15
362,574,7,9,CPU,2
363,575,7,1,CPU,1
363,575,7,2,IO,23
363,575,7,3,CPU,5
363,575,7,4,IO,18
363,575,7,5,CPU,1
363,575,7,6,IO,22
363,575,7,7,CPU,4
363,575,7,8,IO,11
363,575,7,9,CPU,2
363,575,7,10,IO,27
363,575,7,11,CPU,1
364,577,1,1,CPU,5
364,577,1,2,IO,28
364,577,1,3,CPU,1
364,577,1,4,IO,15
364,577,1,5,CPU,4
364,577,1,6,IO,12
364,577,1,7,CPU,3
364,577,1,8,IO,30
364,577,1,9,CPU,3
364,577,1,10,IO,29
364,577,1,11,CPU,1
364,577,1,12,IO,14
364,577,1,13,CPU,1
365,579,9,1,CPU,5
365,579,9,2,IO,30
365,579,9,3,CPU,4
365,579,9,4,IO,11
365,579,9,5,CPU,1
365,579,9,6,IO,14
365,579,9,7,CPU,5
365,579,9,8,IO,20
365,579,9,9,CPU,3
365,579,9,10,IO,10
365,579,9,11,CPU,4
366,581,2,1,CPU,4
366,581,2,2,IO,17
366,581,2,3,CPU,4
366,581,2,4,IO,28
366,581,2,5,CPU,5
366,581,2,6,IO,17
366,581,2,7,CPU,2
366,581,2,8,IO,18
366,581,2,9,CPU,4
367,583,8,1,CPU,1
367,583,8,2,IO,18
367,583,8,3,CPU,1
367,583,8,4,IO,21
367,583,8,5,CPU,2
367,583,8,6,IO,11
367,583,8,7,CPU,2
367,583,8,8,IO,10
367,583,8,9,CPU,2
368,585,4,1,CPU,3
368,585,4,2,IO,16
368,585,4,3,CPU,2
368,585,4,4,IO,16
368,585,4,5,CPU,4
368,585,4,6,IO,28
368,585,4,7,CPU,1
368,585,4,8,IO,13
368,585,4,9,CPU,1
369,585,6,1,CPU,5
369,585,6,2,IO,30
369,585,6,3,CPU,2
369,585,6,4,IO,16
369,585,6,5,CPU,3
369,585,6,6,IO,15
369,585,6,7,CPU,3
369,585,6,8,IO,26
369,585,6,9,CPU,3
369,585,6,10,IO,12
369,585,6,11,CPU,2
369,585,6,12,IO,10
369,585,6,13,CPU,2
370,586,2,1,CPU,2
370,586,2,2,IO,30
370,586,2,3,CPU,3
370,586,2,4,IO,27
370,586,2,5,CPU,1
370,586,2,6,IO,11
370,586,2,7,CPU,3
370,586,2,8,IO,23
370,586,2,9,CPU,1
370,586,2,10,IO,24
370,586,2,11,CPU,2
370,586,2,12,IO,26
370,586,2,13,CPU,3
371,587,3,1,CPU,4
371,587,3,2,IO,12
371,587,3,3,CPU,5
371,587,3,4,IO,11
371,587,3,5,CPU,3
371,587,3,6,IO,26
371,587,3,7,CPU,1
371,587,3,8,IO,29
371,587,3,9,CPU,1
371,587,3,10,IO,11
371,587,3,11,CPU,4
371,587,3,12,IO,16
371,587,3,13,CPU,5
372,590,1,1,CPU,1
372,590,1,2,IO,27
372,590,1,3,CPU,3
372,590,1,4,IO,20
372,590,1,5,CPU,3
372,590,1,6,IO,24
372,590,1,7,CPU,4
372,590,1,8,IO,17
372,590,1,9,CPU,5
373,592,8,1,CPU,2
373,592,8,2,IO,28
373,592,8,3,CPU,4
373,592,8,4,IO,29
373,592,8,5,CPU,5
373,592,8,6,IO,16
373,592,8,7,CPU,1
373,592,8,8,IO,20
373,592,8,9,CPU,4
373,592,8,10,IO,25
373,592,8,11,CPU,5
373,592,8,12,IO,26
373,592,8,13,CPU,5
373,592,8,14,IO,22
373,592,8,15,CPU,4
374,594,0,1,CPU,1
374,594,0,2,IO,25
374,594,0,3,CPU,3
374,594,0,4,IO,11
374,594,0,5,CPU,2
374,594,0,6,IO,21
374,594,0,7,CPU,4
374,594,0,8,IO,23
374,594,0,9,CPU,3
374,594,0,10,IO,14
374,594,0,11,CPU,5
374,594,0,12,IO,15
374,594,0,13,CPU,1
375,595,2,1,CPU,5
375,595,2,2,IO,18
375,595,2,3,CPU,5
375,595,2,4,IO,17
375,595,2,5,CPU,2
375,595,2,6,IO,19
375,595,2,7,CPU,3
375,595,2,8,IO,13
375,595,2,9,CPU,1
375,595,2,10,IO,25
375,595,2,11,CPU,5
376,596,7,1,CPU,1
376,596,7,2,IO,16
376,596,7,3,CPU,5
376,596,7,4,IO,13
376,596,7,5,CPU,1
376,596,7,6,IO,29
376,596,7,7,CPU,1
376,596,7,8,IO,23
376,596,7,9,CPU,3
377,596,9,1,CPU,4
377,596,9,2,IO,23
377,596,9,3,CPU,3
377,596,9,4,IO,28
377,596,9,5,CPU,2
377,596,9,6,IO,24
377,596,9,7,CPU,3
377,596,9,8,IO,30
377,596,9,9,CPU,3
377,596,9,10,IO,29
377,596,9,11,CPU,2
377,596,9,12,IO,17
377,596,9,13,CPU,4
377,596,9,14,IO,25
377,596,9,15,CPU,1
378,597,0,1,CPU,4
378,597,0,2,IO,29
378,597,0,3,CPU,3
378,597,0,4,IO,25
378,597,0,5,CPU,5
378,597,0,6,IO,26
378,597,0,7,CPU,3
378,597,0,8,IO,22
378,597,0,9,CPU,3
378,597,0,10,IO,14
378,597,0,11,CPU,1
379,600,4,1,CPU,2
379,600,4,2,IO,13
379,600,4,3,CPU,3
379,600,4,4,IO,17
379,600,4,5,CPU,2
379,600,4,6,IO,19
379,600,4,7,CPU,3
379,600,4,8,IO,23
379,600,4,9,CPU,4
379,600,4,10,IO,14
379,600,4,11,CPU,1
379,600,4,12,IO,27
379,600,4,13,CPU,4
380,602,6,1,CPU,5
380,602,6,2,IO,22
380,602,6,3,CPU,4
380,602,6,4,IO,22
380,602,6,5,CPU,5
380,602,6,6,IO,30
380,602,6,7,CPU,3
380,602,6,8,IO,11
380,602,6,9,CPU,3
380,602,6,10,IO,16
380,602,6,11,CPU,4
380,602,6,12,IO,13
380,602,6,13,CPU,3
381,605,4,1,CPU,1
381,605,4,2,IO,24
381,605,4,3,CPU,2
381,605,4,4,IO,19
381,605,4,5,CPU,1
381,605,4,6,IO,14
381,605,4,7,CPU,1
381,605,4,8,IO,15
381,605,4,9,CPU,1
381,605,4,10,IO,22
381,605,4,11,CPU,3
381,605,4,12,IO,24
381,605,4,13,CPU,4
381,605,4,14,IO,12
381,605,4,15,CPU,5
382,607,0,1,CPU,3
382,607,0,2,IO,23
382,607,0,3,CPU,3
382,607,0,4,IO,22
382,607,0,5,CPU,1
382,607,0,6,IO,28
382,607,0,7,CPU,2
382,607,0,8,IO,23
382,607,0,9,CPU,1
382,607,0,10,IO,27
382,607,0,11,CPU,3
382,607,0,12,IO,21
382,607,0,13,CPU,1
382,607,0,14,IO,13
382,607,0,15,CPU,1
383,610,3,1,CPU,3
383,610,3,2,IO,29
383,610,3,3,CPU,5
383,610,3,4,IO,20
383,610,3,5,CPU,2
383,610,3,6,IO,28
383,610,3,7,CPU,1
383,610,3,8,IO,19
383,610,3,9,CPU,3
383,610,3,10,IO,20
383,610,3,11,CPU,3
383,610,3,12,IO,23
383,610,3,13,CPU,3
384,613,6,1,CPU,5
384,613,6,2,IO,25
384,613,6,3,CPU,4
384,613,6,4,IO,21
384,613,6,5,CPU,2
384,613,6,6,IO,15
384,613,6,7,CPU,3
384,613,6,8,IO,28
384,613,6,9,CPU,1
384,613,6,10,IO,21
384,613,6,11,CPU,4
385,613,2,1,CPU,2
385,613,2,2,IO,29
385,613,2,3,CPU,4
385,613,2,4,IO,28
385,613,2,5,CPU,5
385,613,2,6,IO,14
385,613,2,7,CPU,1
385,613,2,8,IO,21
385,613,2,9,CPU,2
386,614,6,1,CPU,1
386,614,6,2,IO,20
386,614,6,3,CPU,4
386,614,6,4,IO,29
386,614,6,5,CPU,2
386,614,6,6,IO,24
386,614,6,7,CPU,2
386,614,6,8,IO,29
386,614,6,9,CPU,4
387,615,2,1,CPU,4
387,615,2,2,IO,16
387,615,2,3,CPU,2
387,615,2,4,IO,10
387,615,2,5,CPU,2
387,615,2,6,IO,19
387,615,2,7,CPU,2
387,615,2,8,IO,27
387,615,2,9,CPU,5
387,615,2,10,IO,26
387,615,2,11,CPU,3
388,618,6,1,CPU,5
388,618,6,2,IO,23
388,618,6,3,CPU,4
388,618,6,4,IO,11
388,618,6,5,CPU,1
388,618,6,6,IO,15
388,618,6,7,CPU,4
388,618,6,8,IO,18
388,618,6,9,CPU,4
388,618,6,10,IO,12
388,618,6,11,CPU,3
388,618,6,12,IO,29
388,618,6,13,CPU,3
388,618,6,14,IO,21
388,618,6,15,CPU,5
389,620,2,1,CPU,4
389,620,2,2,IO,14
389,620,2,3,CPU,4
389,620,2,4,IO,21
389,620,2,5,CPU,1
389,620,2,6,IO,19
389,620,2,7,CPU,4
389,620,2,8,IO,22
389,620,2,9,CPU,1
389,620,2,10,IO,15
389,620,2,11,CPU,2
390,620,3,1,CPU,3
390,620,3,2,IO,29
390,620,3,3,CPU,3
390,620,3,4,IO,13
390,620,3,5,CPU,3
390,620,3,6,IO,13
390,620,3,7,CPU,5
390,620,3,8,IO,11
390,620,3,9,CPU,2
391,621,4,1,CPU,5
391,621,4,2,IO,22
391,621,4,3,CPU,3
391,621,4,4,IO,20
391,621,4,5,CPU,1
391,621,4,6,IO,28
391,621,4,7,CPU,3
391,621,4,8,IO,18
391,621,4,9,CPU,5
391,621,4,10,IO,24
391,621,4,11,CPU,3
391,621,4,12,IO,13
391,621,4,13,CPU,4
392,624,1,1,CPU,3
392,624,1,2,IO,24
392,624,1,3,CPU,4
392,624,1,4,IO,19
392,624,1,5,CPU,5
392,624,1,6,IO,14
392,624,1,7,CPU,1
392,624,1,8,IO,12
392,624,1,9,CPU,2
393,626,8,1,CPU,4
393,626,8,2,IO,11
393,626,8,3,CPU,3
393,626,8,4,IO,26
393,626,8,5,CPU,1
393,626,8,6,IO,11
393,626,8,7,CPU,1
393,626,8,8,IO,30
393,626,8,9,CPU,2
394,626,9,1,CPU,4
394,626,9,2,IO,24
394,626,9,3,CPU,4
394,626,9,4,IO,17
394,626,9,5,CPU,2
394,626,9,6,IO,27
394,626,9,7,CPU,3
394,626,9,8,IO,23
394,626,9,9,CPU,5
394,626,9,10,IO,13
394,626,9,11,CPU,5
394,626,9,12,IO,11
394,626,9,13,CPU,2
395,629,0,1,CPU,2
395,629,0,2,IO,23
395,629,0,3,CPU,1
395,629,0,4,IO,20
395,629,0,5,CPU,1
395,629,0,6,IO,15
395,629,0,7,CPU,3
395,629,0,8,IO,19
395,629,0,9,CPU,4
395,629,0,10,IO,15
395,629,0,11,CPU,3
396,630,4,1,CPU,5
396,630,4,2,IO,27
396,630,4,3,CPU,4
396,630,4,4,IO,17
396,630,4,5,CPU,4
396,630,4,6,IO,20
396,630,4,7,CPU,3
396,630,4,8,IO,15
396,630,4,9,CPU,2
396,630,4,10,IO,19
396,630,4,11,CPU,2
396,630,4,12,IO,28
396,630,4,13,CPU,1
396,630,4,14,IO,10
396,630,4,15,CPU,3
397,631,1,1,CPU,1
397,631,1,2,IO,10
397,631,1,3,CPU,2
397,631,1,4,IO,26
397,631,1,5,CPU,2
397,631,1,6,IO,18
397,631,1,7,CPU,1
397,631,1,8,IO,24
397,631,1,9,CPU,3
397,631,1,10,IO,25
397,631,1,11,CPU,5
398,633,5,1,CPU,1
398,633,5,2,IO,10
398,633,5,3,CPU,3
398,633,5,4,IO,30
398,633,5,5,CPU,1
398,633,5,6,IO,12
398,633,5,7,CPU,4
398,633,5,8,IO,13
398,633,5,9,CPU,5
398,633,5,10,IO,14
398,633,5,11,CPU,4
398,633,5,12,IO,21
398,633,5,13,CPU,3
398,633,5,14,IO,20
398,633,5,15,CPU,4
399,633,7,1,CPU,5
399,633,7,2,IO,29
399,633,7,3,CPU,1
399,633,7,4,IO,23
399,633,7,5,CPU,4
399,633,7,6,IO,29
399,633,7,7,CPU,2
399,633,7,8,IO,28
399,633,7,9,CPU,3
400,636,6,1,CPU,3
400,636,6,2,IO,15
400,636,6,3,CPU,4
400,636,6,4,IO,17
400,636,6,5,CPU,4
400,636,6,6,IO,17
400,636,6,7,CPU,4
400,636,6,8,IO,20
400,636,6,9,CPU,2
400,636,6,10,IO,15
400,636,6,11,CPU,3
401,637,7,1,CPU,3
401,637,7,2,IO,28
401,637,7,3,CPU,4
401,637,7,4,IO,24
401,637,7,5,CPU,3
401,637,7,6,IO,14
401,637,7,7,CPU,3
401,637,7,8,IO,17
401,637,7,9,CPU,1
402,639,7,1,CPU,1
402,639,7,2,IO,21
402,639,7,3,CPU,4
402,639,7,4,IO,27
402,639,7,5,CPU,1
402,639,7,6,IO,22
402,639,7,7,CPU,2
402,639,7,8,IO,21
402,639,7,9,CPU,1
402,639,7,10,IO,21
402,639,7,11,CPU,5
402,639,7,12,IO,11
402,639,7,13,CPU,4
403,639,5,1,CPU,5
403,639,5,2,IO,20
403,639,5,3,CPU,2
403,639,5,4,IO,13
403,639,5,5,CPU,3
403,639,5,6,IO,28
403,639,5,7,CPU,4
403,639,5,8,IO,29
403,639,5,9,CPU,3
403,639,5,10,IO,18
403,639,5,11,CPU,4
404,642,5,1,CPU,1
404,642,5,2,IO,11
404,642,5,3,CPU,1
404,642,5,4,IO,24
404,642,5,5,CPU,5
404,642,5,6,IO,22
404,642,5,7,CPU,3
404,642,5,8,IO,12
404,642,5,9,CPU,4
404,642,5,10,IO,20
404,642,5,11,CPU,4
405,644,8,1,CPU,4
405,644,8,2,IO,12
405,644,8,3,CPU,2
405,644,8,4,IO,30
405,644,8,5,CPU,3
405,644,8,6,IO,22
405,644,8,7,CPU,4
405,644,8,8,IO,14
405,644,8,9,CPU,3
405,644,8,10,IO,13
405,644,8,11,CPU,3
405,644,8,12,IO,28
405,644,8,13,CPU,3
406,644,1,1,CPU,5
406,644,1,2,IO,23
406,644,1,3,CPU,5
406,644,1,4,IO,13
406,644,1,5,CPU,3
406,644,1,6,IO,16
406,644,1,7,CPU,3
406,644,1,8,IO,23
406,644,1,9,CPU,3
406,644,1,10,IO,14
406,644,1,11,CPU,2
407,646,1,1,CPU,5
407,646,1,2,IO,14
407,646,1,3,CPU,1
407,646,1,4,IO,15
407,646,1,5,CPU,3
407,646,1,6,IO,27
407,646,1,7,CPU,5
407,646,1,8,IO,14
407,646,1,9,CPU,2
407,646,1,10,IO,28
407,646,1,11,CPU,3
407,646,1,12,IO,19
407,646,1,13,CPU,5
407,646,1,14,IO,19
407,646,1,15,CPU,4
408,647,0,1,CPU,2
408,647,0,2,IO,16
408,647,0,3,CPU,4
408,647,0,4,IO,22
408,647,0,5,CPU,3
408,647,0,6,IO,24
408,647,0,7,CPU,3
408,647,0,8,IO,19
408,647,0,9,CPU,2
408,647,0,10,IO,15
408,647,0,11,CPU,3
409,648,4,1,CPU,3
409,648,4,2,IO,13
409,648,4,3,CPU,5
409,648,4,4,IO,17
409,648,4,5,CPU,4
409,648,4,6,IO,11
409,648,4,7,CPU,5
409,648,4,8,IO,20
409,648,4,9,CPU,3
409,648,4,10,IO,10
409,648,4,11,CPU,3
410,651,7,1,CPU,5
410,651,7,2,IO,29
410,651,7,3,CPU,4
410,651,7,4,IO,16
410,651,7,5,CPU,4
410,651,7,6,IO,26
410,651,7,7,CPU,5
410,651,7,8,IO,19
410,651,7,9,CPU,5
410,651,7,10,IO,20
410,651,7,11,CPU,1
410,651,7,12,IO,20
410,651,7,13,CPU,2
410,651,7,14,IO,16
410,651,7,15,CPU,5
411,653,8,1,CPU,3
411,653,8,2,IO,28
411,653,8,3,CPU,4
411,653,8,4,IO,17
411,653,8,5,CPU,2
411,653,8,6,IO,26
411,653,8,7,CPU,3
411,653,8,8,IO,12
411,653,8,9,CPU,1
411,653,8,10,IO,26
411,653,8,11,CPU,1
412,655,5,1,CPU,5
412,655,5,2,IO,25
412,655,5,3,CPU,5
412,655,5,4,IO,23
412,655,5,5,CPU,1
412,655,5,6,IO,16
412,655,5,7,CPU,5
412,655,5,8,IO,11
412,655,5,9,CPU,3
412,655,5,10,IO,21
412,655,5,11,CPU,4
413,658,5,1,CPU,1
413,658,5,2,IO,14
413,658,5,3,CPU,3
413,658,5,4,IO,29
413,658,5,5,CPU,3
413,658,5,6,IO,18
413,658,5,7,CPU,2
413,658,5,8,IO,28
413,658,5,9,CPU,1
413,658,5,10,IO,23
413,658,5,11,CPU,2
413,658,5,12,IO,18
413,658,5,13,CPU,5
413,658,5,14,IO,16
413,658,5,15,CPU,2
414,660,0,1,CPU,3
414,660,0,2,IO,11
414,660,0,3,CPU,1
414,660,0,4,IO,20
414,660,0,5,CPU,4
414,660,0,6,IO,26
414,660,0,7,CPU,1
414,660,0,8,IO,12
414,660,0,9,CPU,1
415,660,0,1,CPU,2
415,660,0,2,IO,10
415,660,0,3,CPU,1
415,660,0,4,IO,25
415,660,0,5,CPU,2
415,660,0,6,IO,14
415,660,0,7,CPU,5
415,660,0,8,IO,16
415,660,0,9,CPU,5
415,660,0,10,IO,16
415,660,0,11,CPU,5
415,660,0,12,IO,27
415,660,0,13,CPU,3
415,660,0,14,IO,28
415,660,0,15,CPU,4
416,661,1,1,CPU,1
416,661,1,2,IO,20
416,661,1,3,CPU,4
416,661,1,4,IO,23
416,661,1,5,CPU,1
416,661,1,6,IO,23
416,661,1,7,CPU,1
416,661,1,8,IO,23
416,661,1,9,CPU,1
416,661,1,10,IO,22
416,661,1,11,CPU,5
416,661,1,12,IO,17
416,661,1,13,CPU,5
416,661,1,14,IO,24
416,661,1,15,CPU,3
417,661,8,1,CPU,3
417,661,8,2,IO,18
417,661,8,3,CPU,2
417,661,8,4,IO,13
417,661,8,5,CPU,5
417,661,8,6,IO,14
417,661,8,7,CPU,1
417,661,8,8,IO,13
417,661,8,9,CPU,4
417,661,8,10,IO,23
417,661,8,11,CPU,3
417,661,8,12,IO,28
417,661,8,13,CPU,5
418,661,8,1,CPU,5
418,661,8,2,IO,20
418,661,8,3,CPU,5
418,661,8,4,IO,25
418,661,8,5,CPU,1
418,661,8,6,IO,26
418,661,8,7,CPU,4
418,661,8,8,IO,27
418,661,8,9,CPU,4
418,661,8,10,IO,13
418,661,8,11,CPU,1
418,661,8,12,IO,17
418,661,8,13,CPU,1
418,661,8,14,IO,15
418,661,8,15,CPU,2
419,661,7,1,CPU,4
419,661,7,2,IO,30
419,661,7,3,CPU,3
419,661,7,4,IO,12
419,661,7,5,CPU,5
419,661,7,6,IO,16
419,661,7,7,CPU,1
419,661,7,8,IO,30
419,661,7,9,CPU,4
419,661,7,10,IO,12
419,661,7,11,CPU,1
419,661,7,12,IO,27
419,661,7,13,CPU,2
420,663,3,1,CPU,1
420,663,3,2,IO,26
420,663,3,3,CPU,3
420,663,3,4,IO,22
420,663,3,5,CPU,3
420,663,3,6,IO,23
420,663,3,7,CPU,1
420,663,3,8,IO,16
420,663,3,9,CPU,5
421,663,8,1,CPU,5
421,663,8,2,IO,25
421,663,8,3,CPU,3
421,663,8,4,IO,26
421,663,8,5,CPU,1
421,663,8,6,IO,27
421,663,8,7,CPU,4
421,663,8,8,IO,24
421,663,8,9,CPU,1
422,665,9,1,CPU,3
422,665,9,2,IO,15
422,665,9,3,CPU,5
422,665,9,4,IO,21
422,665,9,5,CPU,2
422,665,9,6,IO,22
422,665,9,7,CPU,2
422,665,9,8,IO,30
422,665,9,9,CPU,4
422,665,9,10,IO,24
422,665,9,11,CPU,1
422,665,9,12,IO,14
422,665,9,13,CPU,2
423,666,5,1,CPU,1
423,666,5,2,IO,27
423,666,5,3,CPU,1
423,666,5,4,IO,19
423,666,5,5,CPU,1
423,666,5,6,IO,24
423,666,5,7,CPU,2
423,666,5,8,IO,25
423,666,5,9,CPU,3
423,666,5,10,IO,19
423,666,5,11,CPU,4
423,666,5,12,IO,15
423,666,5,13,CPU,1
424,668,0,1,CPU,1
424,668,0,2,IO,12
424,668,0,3,CPU,4
424,668,0,4,IO,20
424,668,0,5,CPU,1
